拳拳在念,quan,nian
拳拳之枕,quan,zhen
拳头上立得人，胳膊上走得路,quan,lu
拳头上立得人，胳膊上走得马,quan,ma
拳中掿沙,quan,sha
犬吠之盗,quan,dao
犬吠之警,quan,jing
犬迹狐踪,quan,zong
犬马恋主,quan,zhu
犬马之报,quan,bao
犬马之诚,quan,cheng
犬马之疾,quan,ji
犬马之决,quan,jue
犬马之劳,quan,lao
犬马之力,quan,li
犬马之恋,quan,lian
犬马之年,quan,nian
犬马之养,quan,yang
犬牙盘石,quan,shi
犬牙相错,quan,cuo
犬牙相制,quan,zhi
犬牙鹰爪,quan,zhao
犬兔俱毙,quan,bi
劝百讽一,quan,yi
劝善惩恶,quan,e
劝善黜恶,quan,e
劝善戒恶,quan,e
缺吃短穿,que,chuan
缺吃少穿,que,chuan
缺口镊子,que,zi
缺食无衣,que,yi
缺一不可,que,ke
缺衣少食,que,shi
却病延年,que,nian
却金暮夜,que,ye
却老还童,que,tong
却行求前,que,qian
却之不恭,que,gong
雀马鱼龙,que,long
雀目鼠步,que,bu
雀屏中选,que,xuan
雀鼠之争,que,zheng
雀小脏全,que,quan
雀喧鸠聚,que,ju
确固不拔,que,ba
确乎不拔,que,ba
确切不移,que,yi
确然不群,que,qun
确凿不移,que,yi
阙一不可,que,ke
鹊巢鸠居,que,ju
鹊巢鸠据,que,ju
鹊巢鸠踞,que,ju
鹊巢鸠占,que,zhan
鹊巢鸠佔,que,zhan
鹊巢鸠主,que,zhu
鹊反鸾惊,que,jing
鹊返鸾回,que,hui
鹊垒巢鸠,que,jiu
鹊笑鸠舞,que,wu
榷酒征茶,que,cha
裙布荆钗,qun,chai
裙屐少年,qun,nian
群策群力,qun,li
群雌粥粥,qun,yu
群而不党,qun,dang
群鸿戏海,qun,hai
群居穴处,qun,chu
群空冀北,qun,bei
群龙无首,qun,shou
群魔乱舞,qun,wu
群起而攻之,qun,zhi
群起效尤,qun,you
群轻折轴,qun,zhou
群情鼎沸,qun,fei
群威群胆,qun,dan
群雄逐鹿,qun,lu
群蚁附膻,qun,shan
群蚁溃堤,qun,di
然荻读书,ran,shu
然糠照薪,ran,xin
然糠自照,ran,zhao
燃糠自照,ran,zhao
燃眉之急,ran,ji
燃萁煎豆,ran,dou
燃萁之敏,ran,min
燃萁煮豆,ran,dou
染苍染黄,ran,huang
染风习俗,ran,su
染翰成章,ran,zhang
染旧作新,ran,xin
染蓝涅皂,ran,zao
染神刻骨,ran,gu
染神乱志,ran,zhi
染丝之变,ran,bian
染须种齿,ran,chi
染指垂涎,ran,xian
染指于鼎,ran,ding
穰穰满家,rang,jia
攘臂一呼,rang,hu
攘肌及骨,rang,gu
攘来熙往,rang,wang
攘袂引领,rang,ling
攘权夺利,rang,li
攘攘熙熙,rang,xi
攘人之美,rang,mei
攘外安内,rang,nei
攘往熙来,rang,lai
让礼一寸，得礼一尺,rang,chi
让三让再,rang,zai
让逸竞劳,rang,lao
让再让三,rang,san
让枣推梨,rang,li
饶舌调唇,rao,chun
饶有风趣,rao,qu
绕梁三日,rao,ri
绕梁之音,rao,yin
惹草拈花,re,hua
惹草沾花,re,hua
惹火烧身,re,shen
惹祸招愆,re,qian
惹祸招殃,re,yang
惹祸招灾,re,zai
惹事生非,re,fei
惹事招非,re,fei
惹是生非,re,fei
惹是招非,re,fei
惹灾招祸,re,huo
热锅上的蚂蚁,re,yi
热锅上蝼蚁,re,yi
热锅上蚂蚁,re,yi
热火朝天,re,tian
热可炙手,re,shou
热泪盈眶,re,kuang
热气腾腾,re,teng
热情洋溢,re,yi
热心苦口,re,kou
热心快肠,re,chang
热血沸腾,re,teng
热熬翻饼,re,bing
人百其身,ren,shen
人不犯我，我不犯人,ren,ren
人不可貌相,ren,xiang
人不聊生,ren,sheng
人不为己，天诛地灭,ren,mie
人不知，鬼不觉,ren,jue
人不自安,ren,an
人才辈出,ren,chu
人才出众,ren,zhong
人才济济,ren,ji
人才难得,ren,de
人材出众,ren,zhong
人财两空,ren,kong
人财两失,ren,shi
人稠物穰,ren,rang
人存政举,ren,ju
人单势孤,ren,gu
人地生疏,ren,shu
人丁兴旺,ren,wang
人定胜天,ren,tian
人多口杂,ren,za
人多阙少,ren,shao
人多势众,ren,zhong
人多手杂,ren,za
人多嘴杂,ren,za
人而无信，不知其可,ren,ke
人非草木,ren,mu
人非木石,ren,shi
人非圣贤，孰能无过,ren,guo
人非土木,ren,mu
人非物是,ren,shi
人逢喜事精神爽,ren,shuang
人浮于食,ren,shi
人浮于事,ren,shi
人各有志,ren,zhi
人喊马嘶,ren,si
人欢马叫,ren,jiao
人荒马乱,ren,luan
人极计生,ren,sheng
人急计生,ren,sheng
人急偎亲,ren,qin
人急智生,ren,sheng
人己一视,ren,shi
人间地狱,ren,yu
人间天上,ren,shang
人间天堂,ren,tang
人间重晚晴,ren,qing
人杰地灵,ren,ling
人尽其才,ren,cai
人困马乏,ren,fa
人来客去,ren,qu
人来客往,ren,wang
人来人往,ren,wang
人老珠黄,ren,huang
人离乡贱,ren,jian
人满为患,ren,huan
人面狗心,ren,xin
人面兽心,ren,xin
人面桃花,ren,hua
人民城郭,ren,guo
人命关天,ren,tian
人命危浅,ren,qian
人模狗样,ren,yang
人莫予毒,ren,du
人怕出名猪怕壮,ren,zhuang
人贫智短,ren,duan
人弃我取,ren,qu
人千人万,ren,wan
人强马壮,ren,zhuang
人强胜天,ren,tian
人琴俱逝,ren,shi
人琴俱亡,ren,wang
人琴两亡,ren,wang
人情冷暖,ren,nuan
人情世故,ren,gu
人情世态,ren,tai
人情汹汹,ren,xiong
人情恟恟,ren,xiong
人情之常,ren,chang
人穷志短,ren,duan
人穷智短,ren,duan
人取我与,ren,yu
人去楼空,ren,kong
人人得而诛之,ren,zhi
人人皆知,ren,zhi
人人自危,ren,wei
人山人海,ren,hai
人涉卬否,ren,fou
人神共愤,ren,fen
人神共嫉,ren,ji
人神同嫉,ren,ji
人生朝露,ren,lu
人生路不熟,ren,shu
人生面不熟,ren,shu
人生七十古来稀,ren,xi
人生如寄,ren,ji
人生如梦,ren,meng
人生若寄,ren,ji
人生自古谁无死,ren,si
人声鼎沸,ren,fei
人世沧桑,ren,sang
人事不省,ren,xing
人事不醒,ren,xing
人事不知,ren,zhi
人事代谢,ren,xie
人手一册,ren,ce
人寿年丰,ren,feng
人死留名,ren,ming
人所共知,ren,zhi
人同此心，心同此理,ren,li
人头畜鸣,ren,ming
人亡邦瘁,ren,cui
人亡家破,ren,po
人亡物在,ren,zai
人亡政息,ren,xi
人微权轻,ren,qing
人微望轻,ren,qing
人微言贱,ren,jian
人微言轻,ren,qing
人为刀俎，我为鱼肉,ren,rou
人文荟萃,ren,cui
人我是非,ren,fei
人无远虑，必有近忧,ren,you
人心不古,ren,gu
人心不足蛇吞象,ren,xiang
人心大快,ren,kuai
人心隔肚皮,ren,pi
人心涣散,ren,san
人心皇皇,ren,huang
人心惶惶,ren,huang
人心莫测,ren,ce
人心难测,ren,ce
人心叵测,ren,ce
人心齐，泰山移,ren,yi
人心如面,ren,mian
人心丧尽,ren,jin
人心所归,ren,gui
人心所向,ren,xiang
人心惟危,ren,wei
人心向背,ren,bei
人烟稠密,ren,mi
人烟浩穰,ren,rang
人言籍籍,ren,ji
人言藉藉,ren,ji
人言可畏,ren,wei
人言啧啧,ren,ze
人仰马翻,ren,fan
人一己百,ren,bai
人以群分,ren,fen
人语马嘶,ren,si
人欲横流,ren,liu
人怨神怒,ren,nu
人怨天怒,ren,nu
人约黄昏,ren,hun
人云亦云,ren,yun
人之常情,ren,qing
人之将死，其言也善,ren,shan
人中龙虎,ren,hu
人中骐骥,ren,ji
人中狮子,ren,zi
人中之龙,ren,long
人众胜天,ren,tian
人自为战,ren,zhan
人自为政,ren,zheng
人足家给,ren,ji
仁浆义粟,ren,su
仁民爱物,ren,wu
仁人君子,ren,zi
仁人义士,ren,shi
仁人志士,ren,shi
仁柔寡断,ren,duan
仁同一视,ren,shi
仁心仁术,ren,shu
仁心仁闻,ren,wen
仁言利博,ren,bo
仁言利溥,ren,pu
仁义道德,ren,de
仁义君子,ren,zi
仁义之兵,ren,bing
仁义之师,ren,shi
仁者见仁，智者见智,ren,zhi
仁者能仁,ren,ren
仁至义尽,ren,jin
忍耻含垢,ren,gou
忍耻含羞,ren,xiu
忍耻偷生,ren,sheng
忍垢偷生,ren,sheng
忍饥受饿,ren,e
忍俊不禁,ren,jin
忍俊不住,ren,zhu
忍苦耐劳,ren,lao
忍气吞声,ren,sheng
忍辱负重,ren,zhong
忍辱含垢,ren,gou
忍辱含羞,ren,xiu
忍辱偷生,ren,sheng
忍无可忍,ren,ren
忍心害理,ren,li
忍尤含垢,ren,gou
稔恶不悛,ren,quan
稔恶藏奸,ren,jian
稔恶盈贯,ren,guan
刃树剑山,ren,shan
刃迎缕解,ren,jie
认仇作父,ren,fu
认敌作父,ren,fu
认鸡作凤,ren,feng
认奴作郎,ren,lang
认奴作郞,ren,lang
认影迷头,ren,tou
认影为头,ren,tou
认贼为父,ren,fu
认贼为子,ren,zi
认贼作父,ren,fu
认贼作子,ren,zi
认祖归宗,ren,zong
任从风浪起，稳坐钓鱼船,ren,chuan
任达不拘,ren,ju
任劳任怨,ren,yuan
任凭风浪起，稳坐钓鱼船,ren,chuan
任凭风浪起，稳坐钓鱼台,ren,tai
任其自流,ren,liu
任其自然,ren,ran
任人唯亲,ren,qin
任人唯贤,ren,xian
任贤使能,ren,neng
任怨任劳,ren,lao
任重才轻,ren,qing
任重道悠,ren,you
任重道远,ren,yuan
任重至远,ren,yuan
任重致远,ren,yuan
衽扱囊括,ren,kuo
衽革枕戈,ren,ge
仍陋袭简,reng,jian
日薄桑榆,ri,yu
日薄西山,ri,shan
日薄虞渊,ri,yuan
日不我与,ri,yu
日不暇给,ri,ji
日不移晷,ri,gui
日不移影,ri,ying
日长似岁,ri,sui
日长一线,ri,xian
日程月课,ri,ke
日出不穷,ri,qiong
日出而作，日入而息,ri,xi
日东月西,ri,xi
日短心长,ri,chang
日锻月炼,ri,lian
日复一日,ri,ri
日旰不食,ri,shi
日旰忘餐,ri,can
日旰忘食,ri,shi
日高三丈,ri,zhang
日和风暖,ri,nuan
日积月聚,ri,ju
日计不足，岁计有余,ri,yu
日渐月染,ri,ran
日角龙庭,ri,ting
日角龙颜,ri,yan
日角偃月,ri,yue
日角珠庭,ri,ting
日近长安远,ri,yuan
日进斗金,ri,jin
日久见人心,ri,xin
日久年深,ri,shen
日久岁长,ri,chang
日久岁深,ri,shen
日久月深,ri,shen
日就月将,ri,jiang
日居月诸,ri,zhu
日来月往,ri,wang
日累月积,ri,ji
日理万机,ri,ji
日丽风和,ri,he
日丽风清,ri,qing
日陵月替,ri,ti
日落千丈,ri,zhang
日落西山,ri,shan
日迈月征,ri,zheng
日莫途远,ri,yuan
日暮道远,ri,yuan
日暮路远,ri,yuan
日暮途穷,ri,qiong
日暮途远,ri,yuan
日暖风和,ri,he
日暖风恬,ri,tian
日乾夕惕,ri,ti
日日夜夜,ri,ye
日濡月染,ri,ran
日上三竿,ri,gan
日甚一日,ri,ri
日慎一日,ri,ri
日升月恒,ri,geng
日省月课,ri,ke
日省月修,ri,xiu
日食万钱,ri,qian
日试万言,ri,yan
日诵五车,ri,che
日往月来,ri,lai
日无暇晷,ri,gui
日下无双,ri,shuang
日削月割,ri,ge
日削月朘,ri,juan
日销月铄,ri,shuo
日新月盛,ri,sheng
日新月异,ri,yi
日新月著,ri,zhu
日行千里,ri,li
日许多时,ri,shi
日许时间,ri,jian
日夜兼程,ri,cheng
日已三竿,ri,gan
日以继夜,ri,ye
日以为常,ri,chang
日异月更,ri,geng
日异月殊,ri,shu
日异月新,ri,xin
日益月滋,ri,zi
日堙月塞,ri,sai
日引月长,ri,chang
日饮亡何,ri,he
日饮无何,ri,he
日有万机,ri,ji
日月不居,ri,ju
日月合壁,ri,bi
日月合璧,ri,bi
日月交食,ri,shi
日月经天,ri,tian
日月经天，江河行地,ri,di
日月丽天,ri,tian
日月其除,ri,chu
日月如流,ri,liu
日月如梭,ri,suo
日月入怀,ri,huai
日月无光,ri,guang
日月逾迈,ri,mai
日月重光,ri,guang
日昃不食,ri,shi
日昃旰食,ri,shi
日昃忘食,ri,shi
日增月盛,ri,sheng
日增月益,ri,yi
日征月迈,ri,mai
日炙风吹,ri,chui
日炙风筛,ri,shai
日中必彗,ri,hui
日中必移,ri,yi
日中必湲,ri,tong
日中必昃,ri,ze
日中将昃,ri,ze
日中为市,ri,shi
日中则移,ri,yi
日中则昃,ri,ze
日中则昃，月满则亏,ri,kui
日转千阶,ri,jie
日转千街,ri,jie
日滋月益,ri,yi
日朘月减,ri,jian
日朘月削,ri,xue
日坐愁城,ri,cheng
戎马仓皇,rong,huang
戎马倥傯,rong,zong
戎马劻勷,rong,xiao
戎马生郊,rong,jiao
戎马生涯,rong,ya
荣古陋今,rong,jin
荣古虐今,rong,jin
荣华富贵,rong,gui
荣谐伉俪,rong,li
荣宗耀祖,rong,zu
容光焕发,rong,fa
容头过身,rong,shen
容膝之安，一肉之味,rong,wei
容膝之地,rong,di
熔古铸今,rong,jin
熔今铸古,rong,gu
熔于一炉,rong,lu
镕古铸今,rong,jin
镕今铸古,rong,gu
融汇贯通,rong,tong
融会贯通,rong,tong
融会通浃,rong,jia
融洽无间,rong,jian
融释贯通,rong,tong
融为一体,rong,ti
融液贯通,rong,tong
冗词赘句,rong,ju
柔肠百结,rou,jie
柔肠百转,rou,zhuan
柔肠寸断,rou,duan
柔而不犯,rou,fan
柔肤弱体,rou,ti
柔筋脆骨,rou,gu
柔能克刚,rou,gang
柔能制刚,rou,gang
柔懦寡断,rou,duan
柔情绰态,rou,tai
柔情媚态,rou,tai
柔情密意,rou,yi
柔情蜜意,rou,yi
柔情侠骨,rou,gu
柔茹刚吐,rou,tu
柔茹寡断,rou,duan
柔声下气,rou,qi
柔心弱骨,rou,gu
柔远怀迩,rou,er
柔远怀来,rou,lai
柔远能迩,rou,er
柔远绥怀,rou,huai
柔远镇迩,rou,er
柔枝嫩条,rou,tiao
柔枝嫩叶,rou,ye
肉薄骨并,rou,bing
肉颤心惊,rou,jing
肉山脯林,rou,lin
肉山酒海,rou,hai
肉食者鄙,rou,bi
肉袒面缚,rou,fu
肉袒牵羊,rou,yang
肉跳神惊,rou,jing
肉跳心惊,rou,jing
肉眼凡夫,rou,fu
肉眼凡胎,rou,tai
肉眼愚眉,rou,mei
肉中刺,rou,ci
如不胜衣,ru,yi
如操左券,ru,quan
如痴如狂,ru,kuang
如痴如梦,ru,meng
如痴如醉,ru,zui
如痴似醉,ru,zui
如持左券,ru,quan
如出一口,ru,kou
如出一辙,ru,zhe
如椽大笔,ru,bi
如此而已,ru,yi
如蹈水火,ru,huo
如蹈汤火,ru,huo
如登春台,ru,tai
如堕五里雾中,ru,zhong
如堕烟海,ru,hai
如堕烟雾,ru,wu
如法炮制,ru,zhi
如法泡制,ru,zhi
如法砲制,ru,zhi
如风过耳,ru,er
如鲠在喉,ru,hou
如虎得翼,ru,yi
如虎傅翼,ru,yi
如虎生翼,ru,yi
如虎添翼,ru,yi
如花似朵,ru,duo
如花似锦,ru,jin
如花似玉,ru,yu
如花似月,ru,yue
如火燎原,ru,yuan
如火如荼,ru,tu
如获至宝,ru,bao
如获至珍,ru,zhen
如饥如渴,ru,ke
如饥似渴,ru,ke
如见肺肝,ru,gan
如箭在弦,ru,xian
如胶如漆,ru,qi
如胶似漆,ru,qi
如胶投漆,ru,qi
如解倒悬,ru,xuan
如渴如饥,ru,ji
如狼牧羊,ru,yang
如狼如虎,ru,hu
如狼似虎,ru,hu
如雷贯耳,ru,er
如雷灌耳,ru,er
如临大敌,ru,di
如临深谷,ru,gu
如临深渊,ru,yuan
如龙似虎,ru,hu
如履薄冰,ru,bing
如履平地,ru,di
如履如临,ru,lin
如芒刺背,ru,bei
如芒在背,ru,bei
如梦初觉,ru,jue
如梦初醒,ru,xing
如梦方醒,ru,xing
如梦如醉,ru,zui
如鸟兽散,ru,san
如牛负重,ru,zhong
如弃敝屣,ru,xi
如泣草芥,ru,jie
如泣如诉,ru,su
如切如磋,ru,cuo
如丘而止,ru,zhi
如人饮水，冷暖自知,ru,zhi
如日方升,ru,sheng
如日方中,ru,zhong
如日中天,ru,tian
如入无人之境,ru,jing
如丧考妣,ru,bi
如山压卵,ru,luan
如石投水,ru,shui
如拾地芥,ru,jie
如是我闻,ru,wen
如释重负,ru,fu
如手如足,ru,zu
如数家珍,ru,zhen
如水赴壑,ru,he
如水投石,ru,shi
如汤灌雪,ru,xue
如汤浇雪,ru,xue
如汤泼雪,ru,xue
如汤沃雪,ru,xue
如天之福,ru,fu
如闻其声，如见其人,ru,ren
如无其事,ru,shi
如兄如弟,ru,di
如埙如篪,ru,chi
如埙如箎,ru,chi
如蚁附膻,ru,shan
如蚁慕膻,ru,shan
如意算盘,ru,pan
如饮醍醐,ru,hu
如应斯响,ru,xiang
如蝇逐臭,ru,chou
如有所失,ru,shi
如鱼得水,ru,shui
如鱼似水,ru,shui
如鱼饮水，冷暖自知,ru,zhi
如原以偿,ru,chang
如愿以偿,ru,chang
如运诸掌,ru,zhang
如振落叶,ru,ye
如之奈何,ru,he
如指诸掌,ru,zhang
如锥画沙,ru,sha
如醉初醒,ru,xing
如醉方醒,ru,xing
如醉如痴,ru,chi
如醉如狂,ru,kuang
如醉如梦,ru,meng
如左右手,ru,shou
如坐春风,ru,feng
如坐云雾,ru,wu
如坐针毡,ru,zhan
茹古涵今,ru,jin
茹苦含辛,ru,xin
茹毛饮血,ru,xue
茹柔吐刚,ru,gang
儒雅风流,ru,liu
孺子可教,ru,jiao
汝成人耶,nu,ye
汝南晨鸡,ru,ji
乳臭未除,ru,chu
乳犊不怕虎,ru,hu
乳间股脚,ru,jiao
乳声乳气,ru,qi
辱国丧师,ru,shi
辱国殄民,ru,min
辱国殃民,ru,min
辱门败户,ru,hu
辱身败名,ru,ming
入邦问俗,ru,su
入宝山而空回,ru,hui
入不敷出,ru,chu
入地无门,ru,men
入阁登坛,ru,tan
入骨相思,ru,si
入国问俗,ru,su
入海算沙,ru,sha
入火赴汤,ru,tang
入井望天,ru,tian
入竟问禁,ru,jin
入境问禁,ru,jin
入境问俗,ru,su
入理切情,ru,qing
入门问讳,ru,hui
入幕之宾,ru,bin
入情入理,ru,li
入圣超凡,ru,fan
入室操戈,ru,ge
入室升堂,ru,tang
入室昇堂,ru,tang
入死出生,ru,sheng
入铁主簿,ru,bu
入土为安,ru,an
入文出武,ru,wu
入吾彀中,ru,zhong
入乡随俗,ru,su
入乡问俗,ru,su
入孝出弟,ru,ti
入孝出悌,ru,ti
入主出奴,ru,nu
缛礼烦仪,ru,yi
阮囊羞涩,ruan,se
软红十丈,ruan,zhang
软红香土,ruan,yu
软裘快马,ruan,ma
软弱无力,ruan,li
软谈丽语,ruan,yu
软香温玉,ruan,yu
软硬兼施,ruan,shi
软语温言,ruan,yan
软玉温香,ruan,xiang
蕤宾铁响,rui,xiang
枘凿冰炭,rui,tan
枘凿方圆,rui,yuan
枘圆凿方,rui,fang
锐不可当,rui,dang
锐挫气索,rui,suo
锐挫望绝,rui,jue
瑞雪兆丰年,rui,nian
润屋润身,run,shen
若敖鬼馁,ruo,nei
若敖之鬼,ruo,gui
若崩厥角,ruo,jiao
若不胜衣,ruo,yi
若存若亡,ruo,wang
若合符节,ruo,jie
若即若离,ruo,li
若离若即,ruo,ji
若卵投石,ruo,shi
若明若暗,ruo,an
若明若昧,ruo,mei
若烹小鲜,ruo,xian
若丧考妣,ruo,bi
若涉渊冰,ruo,bing
若涉渊水,ruo,shui
若释重负,ruo,fu
若无其事,ruo,shi
若要人不知，除非己莫为,ruo,wei
若隐若显,ruo,xian
若隐若现,ruo,xian
若有若无,ruo,wu
若有所丧,ruo,sang
若有所失,ruo,shi
若有所思,ruo,si
若有所亡,ruo,wang
弱本强末,ruo,mo
弱不好弄,ruo,nong
弱不禁风,ruo,feng
弱不胜衣,ruo,yi
弱肉强食,ruo,shi
弱水之隔,ruo,ge
撒豆成兵,sa,bing
撒痴撒娇,sa,jiao
撒娇卖俏,sa,qiao
撒娇撒痴,sa,chi
撒科打诨,sa,hun
撒泼打滚,sa,gun
撒泼放刁,sa,diao
撒骚放屁,sa,pi
撒水拿鱼,sa,yu
撒诈捣虚,sa,xu
洒洒潇潇,sa,xiao
洒扫应对,sa,dui
洒心更始,sa,shi
飒爽英姿,sa,zi
塞翁得马,sai,ma
塞翁失马,sai,ma
塞翁失马，安知非福,sai,fu
塞翁失马，焉知非福,sai,fu
塞翁之马,sai,ma
塞北江南,sai,nan
塞耳盗钟,sai,zhong
塞耳偷铃,sai,ling
塞井焚舍,sai,she
塞井夷灶,sai,zao
塞上江南,sai,nan
三百六十行,san,hang
三百瓮齑,san,ji
三班六房,san,fang
三般两样,san,yang
三榜定案,san,an
三病四痛,san,tong
三不拗六,san,liu
三步两脚,san,jiao
三曹对案,san,an
三茶六礼,san,li
三差两错,san,cuo
三差五错,san,cuo
三长两短,san,duan
三长四短,san,duan
三朝五日,san,ri
三朝元老,san,lao
三从四德,san,de
三寸不烂之舌,san,she
三寸鸟，七寸嘴,san,zui
三寸之舌,san,she
三等九般,san,ban
三等九格,san,ge
三迭阳关,san,guan
三叠阳关,san,guan
三冬二夏,san,xia
三对六面,san,mian
三番两次,san,ci
三番五次,san,ci
三翻四复,san,fu
三翻四覆,san,fu
三反四覆,san,fu
三分鼎立,san,li
三分鼎足,san,zu
三分似人，七分似鬼,san,gui
三分像人，七分似鬼,san,gui
三分像人，七分像鬼,san,gui
三坟五典,san,dian
三风十愆,san,qian
三夫成市虎,san,hu
三夫之对,san,dui
三夫之言,san,yan
三复白圭,san,gui
三复斯言,san,yan
三纲五常,san,chang
三告投杼,san,zhu
三个臭皮匠，赛过诸葛亮,san,liang
三更半夜,san,ye
三宫六院,san,yuan
三姑六婆,san,po
三顾草庐,san,lu
三顾茅庐,san,lu
三跪九叩,san,kou
三过其门而不入,san,ru
三好二怯,san,qie
三好两歹,san,dai
三好两歉,san,qian
三户亡秦,san,qin
三槐九棘,san,ji
三环五扣,san,kou
三皇五帝,san,di
三回九转,san,zhuan
三回五次,san,ci
三荤五厌,san,yan
三魂出窍,san,qiao
三魂七魄,san,po
三饥两饱,san,bao
三家村,san,cun
三缄其口,san,kou
三谏之义,san,yi
三江七泽,san,ze
三江五湖,san,hu
三脚两步,san,bu
三教九流,san,liu
三街两市,san,shi
三街六市,san,shi
三街六巷,san,xiang
三节两寿,san,shou
三句不离本行,san,hang
三句话不离本行,san,hang
三老四少,san,shao
三老五更,san,geng
三邻四舍,san,she
三令五申,san,shen
三六九等,san,deng
三马同槽,san,cao
三毛七孔,san,kong
三媒六证,san,zheng
三命而俯,san,fu
三沐三熏,san,xun
三沐三薰,san,xun
三窝两块,san,kuai
三五成群,san,qun
三徙成都,san,dou
三徙成国,san,guo
三下五除二,san,er
三写成乌,san,wu
三写易字,san,zi
三心二意,san,yi
三心两意,san,yi
三衅三浴,san,yu
三星在户,san,hu
三星在天,san,tian
三熏三沐,san,mu
三薰三沐,san,mu
三旬九食,san,shi
三言讹虎,san,hu
三言两句,san,ju
三言两语,san,yu
三阳交泰,san,tai
三阳开泰,san,tai
三盈三虚,san,xu
三余读书,san,shu
三浴三衅,san,xin
三怨成府,san,fu
三月不知肉味,san,wei
三灾八难,san,nan
三灾六难,san,nan
三占从二,san,er
三战三北,san,bei
三折肱，为良医,san,yi
三折肱为良医,san,yi
三贞九烈,san,lie
三贞五烈,san,lie
三纸无驴,san,lu
三智五猜,san,cai
三足鼎立,san,li
散带衡门,san,men
散灰扃户,san,hu
散马休牛,san,niu
散伤丑害,san,hai
散言碎语,san,yu
散阵投巢,san,chao
散兵游勇,san,yong
桑弧蒿矢,sang,shi
桑弧蓬矢,sang,shi
桑户桊枢,sang,shu
桑户蓬枢,sang,shu
桑户棬枢,sang,shu
桑间濮上,sang,shang
桑间之音,sang,yin
桑间之咏,sang,yong
桑间之约,sang,yue
桑落瓦解,sang,jie
桑枢韦带,sang,dai
桑枢瓮牖,sang,you
桑枢甕牖,sang,you
桑田碧海,sang,hai
桑田沧海,sang,hai
桑土绸缪,sang,miu
桑土之防,sang,fang
桑土之谋,sang,mou
桑荫不徙,sang,xi
桑荫未移,sang,yi
桑榆末景,sang,jing
桑榆暮景,sang,jing
三臡八菹,san,zu
三年化碧,san,bi
三年五载,san,zai
三年之艾,san,ai
三朋四友,san,you
三平二满,san,man
三婆两嫂,san,sao
三妻四妾,san,qie
三期贤佞,san,ning
三迁之教,san,jiao
三亲六故,san,gu
三亲六眷,san,juan
三亲四眷,san,juan
三清四白,san,bai
三求四告,san,gao
三拳不敌四手,san,shou
三拳两脚,san,jiao
三人成虎,san,hu
三人为众,san,zhong
三人行，必有我师,san,shi
三日打鱼，两日晒网,san,wang
三日新妇,san,fu
三三两两,san,liang
三三四四,san,si
三三五五,san,wu
三山五岳,san,yue
三蛇七鼠,san,shu
三牲五鼎,san,ding
三尸暴跳,san,tiao
三尸五鬼,san,gui
三十而立,san,li
三十六策，走为上策,san,ce
三十六计，走为上计,san,ji
三十六行,san,hang
三十年河东，三十年河西,san,xi
三十三天,san,tian
三豕涉河,san,he
三首六臂,san,bi
三兽渡河,san,he
三思而后行,san,xing
三思而行,san,xing
三台八座,san,zuo
三汤两割,san,ge
三汤五割,san,ge
三天打鱼，两天晒网,san,wang
三天两头,san,tou
三头八臂,san,bi
三头对案,san,an
三头两面,san,mian
三头两日,san,ri
三头两绪,san,xu
三头六臂,san,bi
三头六面,san,mian
三头六证,san,zheng
三吐三握,san,wo
三推六问,san,wen
三瓦两舍,san,she
三瓦两巷,san,xiang
三位一体,san,ti
桑榆之景,sang,jing
桑中之喜,sang,xi
桑中之约,sang,yue
丧胆亡魂,sang,hun
丧胆销魂,sang,hun
丧胆游魂,sang,hun
丧魂落魄,sang,po
丧魂失魄,sang,po
丧家之狗,sang,gou
丧家之犬,sang,quan
丧尽天良,sang,liang
丧明之痛,sang,tong
丧权辱国,sang,guo
丧身失节,sang,jie
丧师辱国,sang,guo
丧天害理,sang,li
丧心病狂,sang,kuang
搔到痒处,sao,chu
搔首踟蹰,sao,chu
搔首弄姿,sao,zi
搔头摸耳,sao,er
搔头弄姿,sao,zi
搔头抓耳,sao,er
搔着痒处,sao,chu
骚情赋骨,sao,gu
骚人词客,sao,ke
骚人墨客,sao,ke
骚人墨士,sao,shi
骚人雅士,sao,shi
骚人逸客,sao,ke
骚翁墨客,sao,ke
扫除天下,sao,xia
扫地出门,sao,men
扫地俱尽,sao,jin
扫地无遗,sao,yi
扫地无余,sao,yu
扫地以尽,sao,jin
扫锅刮灶,sao,zao
扫眉才子,sao,zi
扫墓望丧,sao,sang
扫榻以待,sao,dai
扫穴犁庭,sao,ting
扫穴擒渠,sao,qu
嫂溺叔援,sao,yuan
色胆包天,se,tian
色胆迷天,se,tian
色胆如天,se,tian
色厉胆薄,se,bo
色仁行违,se,wei
色如死灰,se,hui
色若死灰,se,hui
色色俱全,se,quan
色授魂与,se,yu
色衰爱弛,se,chi
涩于言论,se,lun
啬己奉公,se,gong
瑟调琴弄,se,nong
瑟弄琴调,se,tiao
森罗万象,sen,xiang
森严壁垒,sen,lei
僧多粥少,seng,shao
杀风景,sha,jing
杀鸡哧猴,sha,hou
杀鸡儆猴,sha,hou
杀鸡抹脖,sha,bo
杀鸡取蛋,sha,dan
杀鸡取卵,sha,luan
杀鸡为黍,sha,shu
杀鸡吓猴,sha,hou
杀鸡焉用牛刀,sha,dao
杀马毁车,sha,che
杀妻求将,sha,jiang
杀气腾腾,sha,teng
杀人不见血,sha,xue
杀人不眨眼,sha,yan
